Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2025-06-03;12.546;12.546;12.546;12.546;12.546
2025-06-10;12.47;12.47;12.47;12.47;2020.14
2025-06-16;12.474;12.474;12.474;12.474;49.896
2025-06-17;12.462;12.462;12.462;12.462;74.772
2025-06-23;12.454;12.454;12.454;12.454;8082.646
2025-06-24;12.482;12.482;12.482;12.482;24.964
2025-06-30;12.444;12.444;12.444;12.444;746.64
2025-07-01;12.48;12.48;12.48;12.48;24.96
2025-07-02;12.444;12.444;12.444;12.444;12.444
2025-07-04;12.494;12.494;12.494;12.494;5272.468
2025-07-15;12.432;12.432;12.422;12.422;124.24
2025-07-16;12.438;12.438;12.438;12.438;24.876
2025-07-21;12.45;12.45;12.45;12.45;12.45
2025-07-24;12.45;12.45;12.45;12.45;4282.8
2025-08-01;12.464;12.464;12.464;12.464;24.928
2025-08-04;12.498;12.498;12.498;12.498;12.498
2025-08-12;12.442;12.442;12.442;12.442;5997.044
2025-08-18;12.45;12.45;12.42;12.42;99.42
2025-08-19;12.434;12.434;12.434;12.434;49.736
2025-08-26;12.412;12.412;12.412;12.412;86.884
2025-09-01;12.436;12.436;12.436;12.436;12.436
2025-09-09;12.44;12.44;12.44;12.44;9989.32
2025-09-15;12.422;12.43;12.422;12.43;99.424
2025-09-16;12.428;12.428;12.428;12.428;49.712
2025-09-17;12.43;12.43;12.43;12.43;198.88
